10.1.1.1,test3.hrecordtest.com
10.10.137.94,vmpjsapcont01.hyundai-kefico.com
10.10.137.113,vaatz.kefico.co.kr
10.10.137.127,10.10.137.127
10.10.137.128,10.10.137.128
10.10.137.208,10.10.137.208
10.10.137.209,10.10.137.209
10.10.147.58,10.10.147.58
10.10.149.40,autopediadev.hmckmc.co.kr
10.10.156.141,mobis\032infoblox
kgrpjad01p.mobis.co.kr
10.10.156.142,10.10.156.142
10.10.157.35,1.ntp.hyundai-wia.com
10.10.157.102,replay.wia.co.kr
10.10.157.133,leai.wia.co.kr
10.10.157.135,geai.wia.co.kr
10.10.157.146,dms.wia.co.kr
10.10.157.190,backpj-acm.wia.co.kr
10.10.157.191,backpj-esxi.wia.co.kr
10.10.157.192,backpj-vc.wia.co.kr
10.10.157.193,backpj-dd01.wia.co.kr
10.10.157.194,backpj-dd02.wia.co.kr
10.10.157.195,backpj-dd03.wia.co.kr
10.10.157.196,backpj-ave.wia.co.kr
10.10.157.197,backpj-avp.wia.co.kr
10.10.157.198,backpj-sm.wia.co.kr
10.10.158.16,transport.glovis.net
10.10.158.20,etrade.glovis.net
10.10.158.53,law.glovis.net
10.10.158.54,ceo.glovis.net
10.10.158.55,aims.glovis.net
10.10.158.70,bp.glovis.net
gba.glovis.net
10.10.158.90,hiware.glovis.net
10.10.158.110,iac.glovis.net
10.10.158.113,bpo.glovis.net
10.10.158.118,price.glovis.net
glovisaa.glovis.net
autowise.glovis.net
gucscap.glovis.net
10.10.158.130,eai.glovis.net
10.10.158.135,eai01.glovis.net
10.10.158.136,eai02.glovis.net
10.10.158.147,iss.glovis.net
ar.glovis.net
10.10.158.179,ai.glovis.net
10.10.158.186,pi.glovis.net
10.10.158.195,asset.glovis.net
hrga.glovis.net
sms.glovis.net
hroa.glovis.net
mdm.glovis.net
10.10.159.21,toll.hyundai-autoever.com
10.10.159.81,tg1.hyundai-autoever.com
10.10.159.82,tg2.hyundai-autoever.com
10.10.159.83,tg3.hyundai-autoever.com
10.10.159.84,tg4.hyundai-autoever.com
10.10.162.46,hms-goyang-fnb.hmc.co.kr
hms-goyang-shop.hmc.co.kr
10.10.169.10,ucclient.autoever.com
10.10.169.11,ucrcc1.autoever.com
10.10.169.12,ucrcc2.autoever.com
10.10.169.141,as1.hyundai-autoever.com
10.10.169.142,as2.hyundai-autoever.com
10.10.169.144,aens1.hyundai-autoever.com
10.10.169.145,aens2.hyundai-autoever.com
10.10.169.150,xsp1.hyundai-autoever.com
10.10.169.151,xsp2.hyundai-autoever.com
10.10.169.155,ems.hyundai-autoever.com
10.10.171.59,k-ipassd.hmckmc.co.kr
cbisdd01.hmckmc.co.kr
10.10.171.125,mdmdbp00.hkmc.co.kr
mdmdbp00.hmc.co.kr
mdmdbp00.hmckmc.co.kr
10.10.172.107,autopassnp.hkmc.co.kr
10.10.172.110,oidnp.hkmc.co.kr
10.10.172.121,mriv.hmc.co.kr
10.10.172.201,kipp.hkmc.co.kr
hipp.hkmc.co.kr
10.10.174.20,ideas.kia.co.kr
ideas.hkmc.co.kr
ideas.hmc.co.kr
10.10.174.24,ideasqa.hmc.co.kr
10.10.187.96,gbi-scan.hkmc.co.kr
gbi-scan.hmckmc.co.kr
10.10.187.97,gbi-scan.hkmc.co.kr
gbi-scan.hmckmc.co.kr
10.10.187.98,gbi-scan.hmckmc.co.kr
gbi-scan.hkmc.co.kr
10.10.187.156,gbimstrdev.hmckmc.co.kr
10.10.187.177,visituwtest.hyundai.com
uismtest.hmc.co.kr
10.10.188.83,qsafety.hmc.co.kr
10.10.188.112,i-samsidc.hmckmc.co.kr
10.10.191.38,sos.kia.co.kr
10.10.191.39,sos01.kia.co.kr
10.10.191.40,sos02.kia.co.kr
10.10.191.129,plm.hmckmc.co.kr
10.10.191.130,cvplm.hmckmc.co.kr
10.10.191.148,slm.hmckmc.co.kr
10.10.191.153,startcenter.hmc.co.kr
10.10.191.170,pis.kiaintra.com
pis.hmc.co.kr
10.10.193.214,gmp.hyundai.com
10.10.194.35,dep.hmc.co.kr
10.10.194.96,vtools.hmc.co.kr
10.10.194.101,duradb.hmc.co.kr
10.10.194.182,plmconv1.hmckmc.co.kr
10.10.195.23,cordsvc.hmckmc.co.kr
cordsvc.hkmc.co.kr
10.10.195.25,cordqd00.hkmc.co.kr
cordqd00.hmckmc.co.kr
10.10.195.27,autocms.hmc.co.kr
10.10.195.43,vcdmdev.hmckmc.co.kr
10.10.197.21,autodiscover.glovischina.net
10.10.197.22,autodiscover.partner.ihl.co.kr
owa.ipartner.ihl.co.kr
owa.imate.ihl.co.kr
owa.autoway.hlgreenpower.co.kr
owa.autoway.kiatigers.co.kr
autodiscover.hyundai-wisco.com
10.10.197.23,autodiscover.rotemusa.com
10.10.197.24,autodiscover.hyundai-metia.com
autodiscover.kefico.vn
autodiscover.dymos.in
autodiscover.hyundai-dymos.com
10.10.197.25,owa.hwm.hyundai.net
owa.wia.hyundai.net
10.10.197.26,owa.autron.hyundai.net
10.10.197.31,owa.hyundai.net
mail2.partecs.co.kr
mail2.mseat.co.kr
mail2.metia.co.kr
mail2.kiatigers.co.kr
mail2.kefico.vn
mail2.kefico.co.kr
mail2.ihl.co.kr
mail2.hyundai-wisco.com
mail2.hyundai-wia.com
mail2.hyundai-rotemusa.com
mail2.hyundai-rotem.co.kr
mail2.hyundai-mseat.com
mail2.hyundai-metia.com
mail2.hlgreenpower.co.kr
mail2.dymos.in
mail2.dymos.co.kr
mail2.carnes.co.kr
mail2.hyundai-dymos.com
mail2.rotem.co.kr
mail2.glovischina.net
mail2.rotemusa.com
mail2.wisco.co.kr
mail2.wiampt.com
mail2.wia.co.kr
mail2.partner.ihl.co.kr
mail2.ihl.co.kr
mail2.hyundai-wisco.com
mail2.hyundai-wia.com
mail2.hyundai-rotemusa.com
mail2.hyundai-rotem.co.kr
mail2.hyundai-mseat.com
mail2.hyundai-metia.com
mail2.hlgreenpower.co.kr
mail2.dymos.in
mail2.dymos.co.kr
mail2.carnes.co.kr
mail2.hyundai-dymos.com
mail2.rotem.co.kr
mail2.glovischina.net
mail2.rotemusa.com
mail2.wisco.co.kr
mail2.wiampt.com
mail2.wia.co.kr
mail2.partner.ihl.co.kr
mail2.partecs.co.kr
mail2.mseat.co.kr
mail2.metia.co.kr
mail2.kiatigers.co.kr
mail2.kefico.vn
mail2.kefico.co.kr
10.10.202.67,1.ntp.hyundai.com
10.10.202.108,fcmsdev.hyundai.co.kr
10.10.203.21,officescan02.hmc.co.kr
10.10.206.41,vtsm.hmc.co.kr
10.10.206.47,as01.hyundai.com
10.10.206.84,dc05.hyundai.com
10.10.219.34,otpauthold.hyundai-transys.com
otpauthold.powertech.co.kr
10.10.219.35,ssoold.hyundai-transys.com
ssoold.powertech.co.kr
10.10.219.36,imold.powertech.co.kr
imold.hyundai-transys.com
10.10.219.37,pwd.hyundai-transys.com
10.10.219.39,pwebhard.hyundai-transys.com
10.10.221.23,sbsvr.hyundai-steel.com
10.10.222.72,sd.hyundai-ifc.com
devsd.hyundai-ifc.com
10.10.223.177,erpapp.hyundai-ifc.com
10.10.223.178,erpdb.hyundai-ifc.com
10.10.228.59,devqms.glovis.net
10.10.228.65,devedoc.glovis.net
10.10.228.77,devbpc.glovis.net
10.10.228.79,devmeet.glovis.net
10.10.228.81,vmsdev.glovis.net
10.10.228.84,cdev.glovis.net
tmldev.glovis.net
mvestdev.glovis.net
csdev.glovis.net
vestdev.glovis.net
cgscdev.glovis.net
devstena.glovis.net
10.10.228.90,issdev.glovis.net
ardev.glovis.net
10.10.228.91,devvest.glovis.net
devvms.glovis.net
devrecruit.glovis.net
devvestrd.glovis.net
10.10.228.92,deviss10.glovis.net
deviss.glovis.net
devgwms.glovis.net
10.10.228.125,mtosdev.glovis.net
10.10.228.126,devoneco.glovis.net
onecodev.glovis.net
10.10.228.127,smsdev64.glovis.net
10.10.228.140,devssoap.glovis.net
10.10.228.172,devgqims-p.glovis.net
10.10.228.176,devhrga.glovis.net
hroadev.glovis.net
10.10.228.204,devglovisaa.glovis.net
devgucscap.glovis.net
10.10.228.205,devim.glovis.net
10.10.228.210,getsdev.glovis.net
10.10.229.21,deveai.glovis.net
10.10.237.32,myehr.hmckmc.co.kr
10.10.237.53,hmate-wm.hmc.co.kr
hmate-mm.hmc.co.kr
ktong-mm.kiaintra.com
ktong-wm.kiaintra.com
10.10.237.72,admin.members.kia.com
admin.red.kia.com
10.10.237.94,slim.hmckmc.co.kr
10.10.237.104,pfms.hmckmc.co.kr
mcms.hmckmc.co.kr
10.10.237.107,hkbpm.hmckmc.co.kr
10.10.239.45,eda.hyundai-ngv.com
10.10.243.30,h-rtg.hmc.co.kr
10.10.243.33,h-stg-rtg.hmc.co.kr
10.10.248.62,sams.hkmc.co.kr
10.10.249.49,rhhpmsmas.haevichi.com
10.10.249.51,rhhpmssub.haevichi.com
10.10.249.63,rhhpossim.haevichi.com
10.10.249.91,hhrpms.haevichi.com
10.10.249.92,hhrpmsap.haevichi.com
hhrpmsap1.haevichi.com
10.10.249.93,hhrpmsap2.haevichi.com
10.10.249.99,hhrpossim.haevichi.com
10.10.249.102,hhrhtng.haevichi.com
10.10.249.103,rhhhtng.haevichi.com
10.10.249.110,hhrtng.haevichi.com
10.11.26.58,vpkira.hmckmc.co.kr
10.11.26.89,sonarqube.hmckmc.co.kr
10.11.26.149,vpkica.hmckmc.co.kr
10.11.26.169,blackduckhub.hmckmc.co.kr
10.11.52.52,stg-admin.icps.kiaintra.com
10.11.52.58,stg.otadmc.hmckmc.co.kr
stg-inboundgw.icps.hyundai.co.kr
10.11.52.100,stg-storyboard.hmc.co.kr
10.11.52.146,stg-asoc.hmckmc.co.kr
10.11.53.63,rancher-uw-stg-ccs.hmc.co.kr
10.11.53.180,stg-admin.developers.genesis.com
stg-developers.hyundai.com
stg-console.developers.hyundai.com
stg-admin.developers.hyundai.com
stg-developers.kia.com
stg-console.developers.kia.com
stg-admin.developers.kia.com
stg-developers.genesis.com
stg-developer.genesis.com
stg-console.developers.genesis.com
10.11.54.240,dkcslhbqa.genesis.com
dkcsgrpqa.genesis.com
dkcsghbqa.genesis.com
dkcslrpqa.genesis.com
10.11.55.96,dkcs2admqa.hyundai-dkc2.com
dkcs2admqa.genesis.com
10.11.55.142,dkcslclbqa.genesis.com
10.11.62.169,asoc.hmckmc.co.kr
10.11.63.53,hdm.ota.hmckmc.co.kr
10.11.63.160,pre.otadmc.hmckmc.co.kr
10.11.73.13,vehicle.prd-fcs.hmc.co.kr
mobile.prd-fcs.hmc.co.kr
10.11.73.19,admin.developers.hyundai.com
10.11.73.23,admin.developers.genesis.com
10.11.73.25,dkcslgcystg.genesis.com
mobile.prd-wts.hmc.co.kr
telemetry.prd-wts.hmc.co.kr
vehicle.prd-wts.hmc.co.kr
10.11.73.31,dkcslgcy.genesis-dkc2.com
dkcslgcy.genesis.com
10.11.73.32,dkcsgllgw1.genesis-dkc2.com
dkcsgllgw1.genesis.com
10.11.73.33,dkcsgk8s1.genesis.com
dkcsgk8s1.genesis-dkc2.com
10.11.73.34,dkcslk8s.genesis-dkc2.com
dkcslk8s.genesis.com
10.11.73.35,dkcs2adm.genesis-dkc2.com
dkcs2adm.genesis.com
10.11.73.36,dkcslrp.genesis-dkc2.com
dkcsgrp1.genesis-dkc2.com
dkcslrp.genesis.com
dkcsgrp1.genesis.com
10.11.73.37,admin.developers.kia.com
10.11.73.41,dkcslclb.genesis-dkc2.com
10.11.73.56,iaas.hcloud.hmc.co.kr
10.11.73.81,rancher-uw-prd-ccs.hmc.co.kr
10.11.73.90,dkcsgllgw1.kia-dkc2.com
10.11.73.91,dkcslgcy.kia-dkc2.com
10.11.73.92,dkcs2adm.kia-dkc2.com
10.11.73.93,dkcslk8s.kia-dkc2.com
10.11.73.97,dkcslrp1.kia-dkc2.com
dkcsgrp1.kia-dkc2.com
10.11.73.100,dkcsgllgw1.hyundai-dkc2.com
10.11.73.101,dkcslgcy.hyundai-dkc2.com
10.11.73.102,dkcs2adm.hyundai-dkc2.com
10.11.73.103,dkcslk8s.hyundai-dkc2.com
10.11.73.104,dkcsgk8s1.hyundai-dkc2.com
10.11.73.146,smarttraffic.hmckmc.co.kr
10.11.73.157,admin.icps.hmc.co.kr
10.11.73.159,admin.icps.kiaintra.com
10.11.73.172,rtca.hmckmc.co.kr
10.11.73.175,rtocsp.hmckmc.co.kr
10.11.73.178,prd.cpw.hyundaimotorgroup.com
10.11.73.179,storyboard.hmc.co.kr
10.11.73.195,arsadm.hmckmc.co.kr
10.11.74.17,dkcslgcyqa.hyundai-dkc2.com
10.11.74.18,dkcsgk8sqa.hyundai-dkc2.com
10.11.74.19,dkcslk8sqa.hyundai-dkc2.com
10.11.74.25,stg-admin.icps.genesis.com
10.11.74.38,dkcsgllgwqa.genesis.com
10.11.74.39,dkcsgjgqa.genesis.com
dkcsgcdqa.genesis.com
dkcsgk8sqa.genesis.com
10.11.74.40,dkcslkbqa.genesis.com
dkcslk8sqa.genesis.com
dkcsljgqa.genesis.com
dkcslcdqa.genesis.com
10.11.74.41,dkcslgcyqa.genesis.com
10.11.74.46,dkcsgllgwqa.kia-dkc2.com
10.11.74.47,dkcslgcyqa.kia-dkc2.com
10.11.74.48,dkcslk8sqa.kia-dkc2.com
10.11.74.53,stg.cpw.hyundaimotorgroup.com
10.11.74.55,dkcsgllgwqa.hyundai-dkc2.com
10.11.74.110,telemetry.stg-pbs.hmc.co.kr
10.11.74.136,telemetry.stg-fcs.hmc.co.kr
10.11.74.148,mobile.stg-wts.hmc.co.kr
telemetry.stg-wts.hmc.co.kr
vehicle.stg-wts.hmc.co.kr
10.11.76.201,dkcs2admqa.kia-dkc2.com
10.11.77.27,dkcsgrpqa.kia-dkc2.com
dkcslrpqa.kia-dkc2.com
10.11.80.6,10.11.80.6
10.11.80.7,10.11.80.7
10.11.80.8,10.11.80.8
10.11.80.69,ns2.hmg.test2.com
10.11.88.1,portal.hcloud.hmc.co.kr
api.hcloud.hmc.co.kr
sso.hcloud.hmc.co.kr
minio.hcloud.hmc.co.kr
deploy-grpc.hcloud.hmc.co.kr
registry.hcloud.hmc.co.kr
deploy.hcloud.hmc.co.kr
code.hcloud.hmc.co.kr
registry-dev.hcloud.hmc.co.kr
10.11.88.6,package.hcloud.hmc.co.kr
image-proxy.hcloud.hmc.co.kr
go-proxy.hcloud.hmc.co.kr
10.11.88.7,package-int.hcloud.hmc.co.kr
10.11.88.8,log.hcloud.hmc.co.kr
10.11.88.9,rh-apne2b-prd.hcloud.hmc.co.kr
10.11.88.10,rh-apne2b-stg.hcloud.hmc.co.kr
10.11.88.66,sso.ccs-hkmc.com
10.11.88.82,ci.ccs-hkmc.com
10.11.88.83,vault.ccs-hkmc.com
10.11.88.95,telemetry.prd-fcs.hmc.co.kr
10.11.88.117,telemetry.prd-pbs.hmc.co.kr
10.11.88.198,kr-cv-uptime-stg.hmc.co.kr
10.11.88.240,telemetry.dev-fcs.hmc.co.kr
10.11.88.251,fodca-stg.hmckmc.co.kr
10.11.88.252,fodca-portal-stg.hmckmc.co.kr
10.11.88.253,fodca-dev.hmckmc.co.kr
10.11.88.254,fodca-portal-dev.hmckmc.co.kr
10.11.89.1,build.hcloud.hmc.co.kr
10.11.89.3,kr-cv-uptime.hmc.co.kr
10.11.89.13,fodca.hmckmc.co.kr
10.11.89.14,fodca-portal.hmckmc.co.kr
10.11.89.201,telemetry.dev-wts.hmc.co.kr
10.11.90.77,checkin.kia.co.kr
10.11.90.112,rs.auto-hmg.io
rs-active.auto-hmg.io
10.11.90.113,rs-standby.auto-hmg.io
10.11.92.12,rh-uswe1-stg.hcloud.hmc.co.kr
10.11.92.15,log-uswe1.hcloud.hmc.co.kr
10.11.93.12,rh-uswe2-stg.hcloud.hmc.co.kr
10.11.94.44,hive.hmg.online
10.11.94.45,fod.hmg.online
10.11.161.25,qplm.hmckmc.co.kr
10.11.161.26,qcvplm.hmckmc.co.kr
10.11.172.21,herpdd00.hkmc.co.kr
10.11.172.22,kerpdd00.hkmc.co.kr
10.11.172.24,cbiwdd00.hkmc.co.kr
cbiwdd00.hmckmc.co.kr
cibwdd00.hmckmc.co.kr
cibwdd00.hkmc.co.kr
10.11.172.26,cenpdd00.hmckmc.co.kr
cenpdd00.hkmc.co.kr
10.11.178.118,ie11download.hmckmc.co.kr
10.11.178.119,ie11download2.hmckmc.co.kr
10.12.5.242,bigdataanal.hmckmc.co.kr
10.12.8.182,bigdataself.hmckmc.co.kr
10.12.8.183,bigdataanaltwo.hmckmc.co.kr
10.12.8.184,bigdataanalone.hmckmc.co.kr
10.12.60.15,ai.hmc.co.kr
10.12.60.36,ai-api.hmc.co.kr
10.12.99.129,*.s3.hmckmc.co.kr
10.12.108.144,social.hmckmc.co.kr
10.12.109.114,10.12.109.114
10.12.109.145,10.12.109.145
10.13.128.23,ihl-prd2.ihl.co.kr
10.13.128.24,ihl-prd1.ihl.co.kr
10.13.128.25,ihl-prd.ihl.co.kr
10.13.128.50,ihl-qas.ihl.co.kr
10.13.128.51,ihl-dev.ihl.co.kr
10.13.128.54,scp.ihl.co.kr
10.13.128.68,yeta.ihl.co.kr
10.13.128.77,itasset.ihl.co.kr
10.13.130.21,glverpdbp01.glovis.net
10.13.130.23,glvr3db.glovis.net
10.13.130.24,glverpdbp02.glovis.net
10.13.130.26,glvr3ci.glovis.net
10.13.130.27,glverpapp01.glovis.net
10.13.130.28,glverpapp02.glovis.net
10.13.130.29,glverpdbq01.glovis.net
10.13.130.30,glverpdbd01.glovis.net
10.13.140.14,edr.motras.co.kr
10.14.11.46,vredstreaming1.hmc.co.kr
10.14.11.47,vredstreaming2.hmc.co.kr
10.14.11.48,vredstreaming3.hmc.co.kr
10.14.11.49,vredstreaming4.hmc.co.kr
10.14.11.50,vredstreaming5.hmc.co.kr
10.14.11.51,vredstreaming6.hmc.co.kr
10.14.11.52,vredstreaming7.hmc.co.kr
10.14.11.53,vredstreaming8.hmc.co.kr
10.14.11.54,vredstreaming9.hmc.co.kr
10.14.11.55,vredstreaming10.hmc.co.kr
10.14.15.117,wfpps.hmc.co.kr
10.14.16.110,hkmtlkdt05.mtalkgrp.hyundai.com
10.14.16.235,hkmtlkdv02.mtalkgrp.hyundai.com
10.14.16.236,hkmtlkdb01.mtalkgrp.hyundai.com
10.14.16.237,hkmtlkdb02.mtalkgrp.hyundai.com
10.14.16.238,hkmtlkdt01.mtalkgrp.hyundai.com
10.14.16.239,hkmtlkdt02.mtalkgrp.hyundai.com
10.14.16.240,hkmtlkdt03.mtalkgrp.hyundai.com
10.14.16.241,hkmtlkdt04.mtalkgrp.hyundai.com
10.14.18.37,replay.hmc.co.kr
10.14.18.38,replay1.hmc.co.kr
10.14.18.39,replay2.hmc.co.kr
10.14.18.48,vpsf1.hmc.co.kr
10.14.18.49,vpsf2.hmc.co.kr
10.14.18.50,vdmssfs.hmckmc.co.kr
10.14.18.64,hrreplay1.hmc.co.kr
10.14.18.65,hrreplay2.hmc.co.kr
10.14.18.66,hrreplay.hmc.co.kr
10.14.22.29,tgeris.kia.com
10.14.24.66,vsc.hmc.co.kr
10.14.24.116,ggasc.hmc.co.kr
10.14.24.143,mtalkportal.hmckmc.co.kr
10.14.24.144,hkmtlkap01.mtalkgrp.hyundai.com
10.14.24.145,hkmtlkap02.mtalkgrp.hyundai.com
10.14.24.146,hkmtlkap03.mtalkgrp.hyundai.com
10.14.24.160,hkmtlkap04.mtalkgrp.hyundai.com
10.14.26.25,herppd00.hkmc.co.kr
10.14.26.26,herppd10.hkmc.co.kr
10.14.26.29,herppsvc.hkmc.co.kr
10.14.26.30,herpps00.hkmc.co.kr
10.14.26.31,herpps10.hkmc.co.kr
10.14.26.32,cadspd00.hkmc.co.kr
10.14.26.33,cbiwpd00.hmckmc.co.kr
10.14.26.34,cbiwpa01.hkmc.co.kr
10.14.26.35,ipass.hkmc.co.kr
10.14.26.37,ccntpd00.hmckmc.co.kr
10.14.26.38,cenppd00.hkmc.co.kr
10.14.26.39,cenppd10.hkmc.co.kr
10.14.26.47,csolpd00.hmckmc.co.kr
10.14.26.52,kerppd00.hkmc.co.kr
10.14.26.53,kerppd10.hkmc.co.kr
10.14.26.56,kerppsvc.hkmc.co.kr
10.14.26.57,kerpps00.hkmc.co.kr
10.14.26.58,kerpps10.hkmc.co.kr
10.14.26.60,cenppsvc.hmckmc.co.kr
10.14.27.21,herp.hmc.co.kr
10.14.27.22,herppa01.hkmc.co.kr
10.14.27.23,herppa02.hkmc.co.kr
10.14.27.24,herppa03.hkmc.co.kr
10.14.27.25,herppa04.hkmc.co.kr
10.14.27.26,herppa05.hkmc.co.kr
10.14.27.27,herppa06.hkmc.co.kr
10.14.27.28,herppa07.hkmc.co.kr
10.14.27.29,herppa08.hkmc.co.kr
10.14.27.30,herppa09.hkmc.co.kr
10.14.27.31,herppa10.hkmc.co.kr
10.14.27.32,herppa11.hkmc.co.kr
10.14.27.33,herppa12.hkmc.co.kr
10.14.27.34,herppa13.hkmc.co.kr
10.14.27.35,herppa14.hkmc.co.kr
10.14.27.36,herppa15.hkmc.co.kr
10.14.27.37,kerp.hmc.co.kr
10.14.27.38,kerppa01.hkmc.co.kr
10.14.27.39,kerppa02.hkmc.co.kr
10.14.27.40,kerppa03.hkmc.co.kr
10.14.27.41,kerppa04.hkmc.co.kr
10.14.27.42,kerppa05.hkmc.co.kr
10.14.27.43,kerppa06.hkmc.co.kr
10.14.27.44,kerppa07.hkmc.co.kr
10.14.27.45,kerppa08.hkmc.co.kr
10.14.27.46,kerppa09.hkmc.co.kr
10.14.27.47,kerppa10.hkmc.co.kr
10.14.27.48,ipp.hmckmc.co.kr
10.14.27.49,cenppa01.hkmc.co.kr
10.14.27.50,cenppa02.hkmc.co.kr
10.14.27.51,cenppa03.hkmc.co.kr
10.14.27.52,cenppa04.hmckmc.co.kr
10.14.81.22,searchadmin.hmc.co.kr
10.14.81.160,autowayatt.kia.co.kr
10.14.81.210,autowaykeyword.hmc.co.kr
10.14.81.211,autowaysearch.hmc.co.kr
10.14.81.212,autodocssearch.hmc.co.kr
10.14.81.221,autowaybeta.hmc.co.kr
10.14.81.222,portalif.hmc.co.kr
10.14.81.226,autowayoos.hmc.co.kr
10.14.81.227,autowaysso.hmckmc.co.kr
10.14.81.231,autowaywf.hmc.co.kr
10.14.81.232,autowaymailif.hmc.co.kr
10.14.81.236,autowaynotify.hmc.co.kr
10.14.81.238,autowaynotifyif.hmc.co.kr
10.14.81.239,autowaylogging.hmc.co.kr
10.14.81.241,autowaymobile.hmc.co.kr
10.14.81.242,autowaypushmgmt.hmc.co.kr
10.14.81.243,autowayimg.hmc.co.kr
10.14.81.244,autowayhwpimg.hmc.co.kr
10.14.84.225,vis2.hpc.hmckmc.co.kr
10.14.102.98,hsbi.hmckmc.co.kr
10.14.102.99,gcmsoo.hmckmc.co.kr
10.14.102.144,trc01.kia.com
10.14.102.145,trc02.kia.com
10.14.102.168,emss.hmc.co.kr
10.14.102.172,emss.kia.com
10.14.102.202,wffpps.hmc.co.kr
10.14.102.240,hmwsm.hmckmc.co.kr
10.14.103.50,hsis.hmc.co.kr
10.14.103.53,apiportal.kiaintra.com
10.14.103.56,api.hmckmc.co.kr
10.14.103.60,qbis.hmc.co.kr
10.14.103.67,dpmssign.hmckmc.co.kr
10.14.103.85,pda.pmmsv2.hmc.co.kr
10.14.103.91,hgasc.hmc.co.kr
10.14.103.109,otms.kiaintra.com
10.14.103.115,confweb.hyundai.com
10.14.103.154,icms.hmckmc.co.kr
10.14.103.163,gddas.hmckmc.co.kr
10.14.103.183,aamp.hmckmc.co.kr
10.14.104.40,qvic1.hmc.co.kr
10.14.104.41,qvic2.hmc.co.kr
10.14.211.21,searchadmindev.hmc.co.kr
10.14.211.22,autowaykeyworddev.hmc.co.kr
10.14.211.31,10.14.211.31
10.14.211.32,10.14.211.32
10.14.211.34,autowayssodev.kia.co.kr
10.14.211.42,autowaypushdev.hmc.co.kr
10.14.211.43,autowayhwpimgdev.hmc.co.kr
10.14.211.44,autowayoosdev.hmc.co.kr
10.14.211.45,autowaynotifydev.hmc.co.kr
10.14.211.46,awtfs.hyundai-transys.com
10.14.211.54,autowaymobilemgmtdev.hmc.co.kr
10.14.211.55,autowaywfdev.kia.co.kr
10.14.211.56,rndportaldev.hmckmc.co.kr
10.14.211.57,portalifdev.hmc.co.kr
10.14.211.58,autowaymailifdev.hmc.co.kr
10.14.211.61,autowaynotifyifdev.hmc.co.kr
10.14.211.70,autowaychatbotdev.hmc.co.kr
10.14.231.21,herpqas.hkmc.co.kr
10.14.231.22,herpqa01.hkmc.co.kr
10.14.231.23,herpqa02.hkmc.co.kr
10.14.231.24,herpqa03.hkmc.co.kr
10.14.231.25,herpqa04.hkmc.co.kr
10.14.231.26,kerpqas.hkmc.co.kr
10.14.231.27,kerpqa01.hkmc.co.kr
10.14.231.28,kerpqa02.hkmc.co.kr
10.14.231.29,kerpqa03.hkmc.co.kr
10.14.231.30,herpqd00.hkmc.co.kr
10.14.231.31,herpqs00.hkmc.co.kr
10.14.231.32,cenppd20.hmckmc.co.kr
10.14.231.33,kerpqd00.hkmc.co.kr
10.14.231.34,kerpqs00.hkmc.co.kr
10.14.246.200,10.14.246.200
10.14.246.201,10.14.246.201
10.15.1.62,vdi.autoever.com
10.16.1.70,vdiconn.hyundai-autoever.com
10.16.1.79,vdi.hyundai-autoever.com
10.17.70.200,10.17.70.200
10.18.1.21,autowayal.kia-global.net
10.18.1.24,searchadmin.hyundai-global.net
10.18.1.25,autowaykeyword.hyundai.net
10.18.1.69,autodiscover.ge.hyundai-transys.com
10.18.1.70,mail2.hyundai-kefico.com
10.18.2.38,ipcc_dev.autoever.com
10.18.3.40,nms.hyundai.net
10.18.4.37,autowaymobiledev.hyundai.net
10.18.4.38,autowayhwpimgdev.hyundai.net
10.18.4.39,autowaypushmgmtdev.hyundai.net
10.18.4.41,autowayssodev.hyundai.net
10.18.12.25,hmg-ise-01.hyundai.net
10.18.12.26,hmg-ise-02.hyundai.net
10.18.21.21,gms.hyundai-glovis.com
10.18.21.22,gms.hyundai-glovis.com
10.18.29.241,hpkvcenpvc001.hyundai-steelpipe.com
10.18.30.11,hpkperpdap001.hyundai-steelpipe.com
10.18.197.24,s4dmsp.rotem.co.kr
10.18.197.30,s4r3p2.rotem.co.kr
10.18.197.250,e-hr.rotem.co.kr
10.18.198.18,s4req.rotem.co.kr
10.18.198.250,e-hracqas.rotem.co.kr
10.18.199.26,s4r3d.rotem.co.kr
10.18.199.250,e-hracdev.rotem.co.kr
10.18.210.200,10.18.210.200
10.18.210.201,10.18.210.201
10.18.214.28,perp.bngsteel.com
10.18.214.253,sap.bngsteel.com
10.18.215.17,qerp.bngsteel.com
10.18.215.254,qsap.bngsteel.com
10.18.216.26,derp.bngsteel.com
10.18.216.253,dsap.bngsteel.com
10.18.216.254,contdev.bngsteel.com
10.18.218.254,hkp.hyundai-kefico.com
10.18.220.254,hkd.hyundai-kefico.com
10.18.221.19,vhhyaws2wd01.hyundai-dealer.net
10.18.221.22,vhhyaedpci.hmgics.com
10.18.221.23,vhhyaedpcs.hmgics.com
10.18.221.24,vhhyaedpai01.hmgics.com
10.18.221.26,vhhyaws1wd01.hmgics.com
10.18.221.29,vhhyappscs.hyundai-dealer.net
10.18.221.30,vhhyappsci.hmgics.com
10.18.221.31,vhhyappsai01.hyundai-dealer.net
10.18.221.253,sp.hmgics.com
10.18.222.12,vhhyawqswd01.hmgics.com
10.18.222.17,vhhyaedqci.hmgics.com
10.18.222.18,vhhyaedqcs.hyundaidealer.net
10.18.222.253,hmphqas.hyundai-dealer.net
10.18.223.12,vhhyawdswd01.hyundai-dealer.net
